id,nombre,edad,descripcion,tamaño,inserted_at,updated_at
481e8d83-56cc-4f31-91a5-e9c03082f860,Toinette,27,Remov ant segmnt FB NOS,24,2022-10-01 13:07:02,2022-09-04 19:33:56
daee5b54-d4db-4b90-9176-1daad1fdfca9,Cobb,9,Ureteropexy,12,2022-11-10 13:05:12,2022-12-11 19:01:43
77b84db6-5451-4c03-b9d0-7b696ea8ca8c,Teirtza,13,Appl ext fix-radius/ulna,18,2022-07-28 05:41:10,2023-01-06 21:14:43
d2b8e626-026d-4e9c-ad9f-792561611031,Uriah,13,Lid recons entropion rep,21,2022-06-28 10:22:03,2022-12-31 18:08:03
46243580-5d15-4730-b750-35ffbd24650a,Consalve,24,Excise epididymis cyst,2,2022-10-11 21:57:28,2022-12-22 04:38:50
8392ab20-638b-4301-972c-582bf3471655,Rouvin,21,Artificial insemination,29,2023-02-10 09:42:50,2022-10-16 08:45:41
b7ae5db3-181f-4d6a-b3a8-fc0b30ef3720,Heidi,24,Chest x-ray NEC,36,2022-12-26 11:58:15,2022-12-06 18:05:33
6a4a313c-a72e-483f-be1b-1a1590992722,Vaughan,24,Oth dx proc-metacar/car,36,2022-04-21 14:14:26,2022-04-09 17:44:20
328a3f07-97ff-4ece-bcbd-ad8a4307e295,Jeanne,29,Aortocor bypas-2 cor art,38,2022-05-02 05:10:54,2023-01-28 11:34:21
62d4a4ce-c34f-49d0-80ce-7e08068f16df,Jeri,18,Trocar cholecystostomy,22,2022-09-01 11:39:35,2023-01-26 05:17:34
1112b832-5428-446c-9501-393e734bb7c9,Drud,22,Suprapubic sling op,24,2023-01-02 08:17:43,2023-01-19 06:18:30
7cbb8b21-b6d3-4065-8965-fc8748e3b55b,Rutger,16,Mouth repair NEC,34,2022-08-09 22:34:11,2022-05-20 00:14:48
409e3ea3-96f3-44ce-a03e-54963688026e,Sully,10,Thorac exc lung lesion,1,2022-05-01 02:26:06,2023-01-20 07:46:17
9cf16edd-8316-4800-9fbc-d6f4ccc99361,Jerri,23,Remov cholecystost tube,30,2022-06-08 12:14:40,2023-02-01 10:17:44
9f069171-60f0-4722-8542-06425d9d4326,Aundrea,7,Nonexc destruc iris les,32,2022-10-24 09:22:11,2022-08-23 01:18:05
314f633d-0443-4cc6-9916-96516697c607,Caty,12,Thoracentesis,16,2022-04-23 17:28:44,2022-11-19 13:47:06
06ecfe15-17e3-457a-8743-ec8150751fb4,Ned,6,Adhesiolysis mus/ten/fas,1,2022-08-16 02:04:31,2022-07-05 23:58:06
0de4558e-aab9-4fa7-903c-dd00abf8bbf8,Niels,3,Dysphasia training,12,2022-09-25 05:05:32,2023-02-05 03:38:45
976a6544-4516-4ebb-a5f0-42194259b82e,Lindy,18,Exc chest cage bone les,18,2022-08-18 19:33:29,2022-07-21 16:15:54
273596a9-a527-4ab8-804f-62435aa54a0e,Moyna,8,Destruc-foot jt les NEC,34,2022-12-11 20:21:49,2022-07-17 18:08:19
62c18821-1ae9-43e7-90e6-05cba760756f,Tracie,27,Culture-upper urinary,29,2022-07-17 02:36:13,2022-11-03 15:45:27
b4f701b7-01e9-40d9-abfb-df6ffc44c948,Winne,2,Occlus intracran ves NEC,13,2022-03-17 08:46:27,2023-02-17 04:54:16
9a8796c6-6335-4fa8-b919-32d9df0dfdc5,Jeanette,13,Excise epididymis cyst,12,2022-08-17 05:43:18,2022-05-08 20:02:21
00d8fbe3-bc34-471e-aa41-6ff4b4ba1ea3,Matias,18,"Ins/rep mul pul gn,rechg",15,2022-06-01 02:23:17,2022-08-02 18:07:20
5ae4e15b-a3db-4acd-93d1-61d521c55220,Cherilyn,2,Fundus photography,38,2022-05-05 04:26:02,2022-05-15 04:23:33
2b5ddeee-8f52-4876-95cf-73c6d01d9c69,Thibaud,25,Respiratory measure NEC,8,2022-04-28 11:08:41,2022-03-14 20:56:11
12ce6b13-9a20-41c6-b463-7d017cd9e191,Claudette,11,Cl reduc disloc-foot/toe,38,2022-09-23 21:14:21,2022-05-05 04:46:40
cc742f57-12a3-4450-be39-412db77b01fe,Nevins,11,Lap adhesiolys ova/tube,28,2022-12-01 20:34:09,2022-06-30 20:26:46
b99e154e-50a3-4191-a689-ee8c51972dde,Ysabel,28,Tongue operation NEC,2,2022-07-03 04:26:46,2022-06-24 09:48:16
a21835b6-91b0-44d7-967d-82e316deebcd,Leann,4,Oth rad/uln repair/plast,18,2022-07-13 06:33:38,2022-11-15 22:09:37
f2fa0023-fb18-42ff-a822-2c907f020e0c,Cameron,16,1 extraoc muscl resect,15,2022-10-24 19:42:39,2022-03-15 03:01:50
d9392a30-607e-47a7-9f1d-08395467f408,Jamie,2,Serum transfusion NEC,29,2022-11-24 05:52:09,2022-08-26 12:26:40
d71cdf7f-fb3e-44ed-a91c-3ed11de2170b,Cull,19,Revise sm bowel anastom,40,2022-07-13 00:22:54,2023-01-05 14:20:25
99bbfdd1-4c1b-435f-987b-22e908087072,Izzy,17,Tot gast w intes interpo,28,2022-10-03 16:39:44,2022-10-22 05:17:11
89aa3a82-bf3e-41fa-971c-d177dbcc5928,Bernie,14,Venous cutdown,26,2022-05-04 18:21:00,2022-11-15 02:57:03
df15cdb7-6bc7-4a65-80d1-181eb6c10533,Morganica,30,Enuc socket revis NEC,3,2022-10-27 17:38:37,2023-02-03 07:45:46
3031eae7-1a2c-4481-bb1f-3b96eab81540,Ramsay,28,Type 2 tympanoplasty,39,2023-01-24 06:38:43,2023-01-25 02:52:05
588c634d-d77e-481d-bcdd-05173b6fa754,Waylan,7,Cystogram NEC,21,2022-10-05 20:04:29,2022-04-01 11:14:57
6f0e153a-f1c3-4b52-9eb1-0f5d1839a4ff,Mitchel,12,Mouth incision NOS,13,2022-12-14 14:33:00,2022-03-17 23:29:44
3913e9fa-b1cb-4359-9e93-d3b17ff48f82,Courtnay,23,Hysterotomy to termin pg,12,2022-08-11 21:29:22,2022-04-16 14:00:05
ea0af004-9d49-4ef3-a852-324759d2614a,Adora,20,Comb heart/lung transpla,10,2022-11-09 09:04:17,2023-01-07 07:53:31
0e8e2a3e-bec2-423d-9df3-24466efc2fc9,Juana,24,Thymus biopsy,13,2023-01-07 22:14:32,2022-04-02 20:05:17
36691279-0521-41e8-9973-fb061deadd0d,Rochester,2,Local sm bowel perfusion,36,2022-11-17 21:38:22,2022-10-06 10:18:13
555e837f-6983-4826-b041-bbeaac52be53,Gene,2,Gastric gavage,40,2022-05-16 13:49:21,2023-02-02 23:38:59
e3e21b98-ac0d-4c88-baf6-0cb4e9ae2792,Patten,15,Botulism antitoxin admin,40,2022-12-18 12:07:25,2022-10-14 19:01:21
6ac221e0-07db-408a-b41b-446efcc6ff2d,Nerti,21,Pineal operation NEC,12,2022-08-17 08:41:56,2022-10-11 21:23:12
04570c58-a085-40b5-b253-d4585eb4f70c,Rip,18,Foot & toe joint biopsy,38,2022-12-19 20:00:28,2022-10-01 21:44:48
90c242af-5ba7-40d0-a4c4-85ee998a0f8f,Hali,23,Sinus lavage thru ostium,37,2022-10-14 04:35:38,2022-11-26 05:59:18
caad2bb7-24d4-4b39-9027-de3995961d79,Marcille,17,Visual evoked potential,11,2022-06-12 02:55:45,2023-01-31 18:37:46
21015019-0165-42a0-8abc-4511432e5d7b,Mae,16,Pack ext auditory canal,39,2022-04-03 09:09:53,2022-09-18 21:27:51
0d16fa20-ef0c-4dfc-8461-fd420ec8f03d,Antonio,9,Insert oropharyn airway,39,2023-02-01 10:44:11,2022-09-18 12:01:17
575a3bdd-b014-425f-b22d-1ca10b7f7847,Maxie,30,Arth/pros rem wo rep-ank,15,2022-11-18 19:13:29,2022-04-24 21:06:55
674d2b7b-ee54-48dd-bb32-0b6a2f5052fe,Jessa,13,Ins inflate penis prosth,19,2023-01-18 15:03:07,2022-05-31 09:54:27
4483fcf2-aa98-4266-98be-23d037314a9e,Lazare,23,Destruct joint les NEC,8,2023-01-15 05:55:20,2023-02-14 08:11:58
63d134e8-a345-4130-b6dd-a684f153a327,Rafaellle,15,Small bowel suture NEC,4,2022-09-12 20:26:44,2022-03-23 10:10:28
9caff9a4-5aa9-4db9-9a2d-d636549ac51d,Jemimah,13,Dpt administration,37,2022-10-20 15:18:27,2022-09-04 20:10:48
4167f1c6-4def-459a-a95f-6d3036910e7a,Brennen,3,Lap bi indir ing hrn-grf,13,2023-02-14 11:26:44,2022-06-07 14:52:08
2b9de182-85ea-48dc-9f94-0ad6f5f0feef,Ileana,12,Other tenotomy,16,2022-07-24 03:30:36,2022-11-11 15:54:21
5ee84ea0-33a7-4988-8380-6a70d58a3956,Jervis,3,Excision of shoulder NEC,24,2022-05-11 06:43:52,2022-08-14 15:18:08
d3ff97cf-6bc2-4170-b181-61910d2a4660,Cy,18,Lap abd rep-diaphr hern,38,2022-10-31 13:03:14,2023-01-15 19:29:20
97c9971c-f99c-4788-b2e0-1bde75c87d5a,Nick,11,Suture of laryngeal lac,37,2022-06-27 01:04:39,2022-12-13 10:07:27
0a24bf77-04db-43f1-b1fb-adcfecc5081d,Tod,28,Pituitary fossa explorat,27,2022-04-27 06:47:54,2022-10-18 11:57:27
b7abbedd-551e-4fc5-95cb-92fbeefff022,Julian,1,Parasitology-upper urin,4,2022-10-01 11:43:21,2022-12-21 18:40:57
49de733b-062a-4f73-a903-cdbb8e2a36f6,Casar,21,Subtotl abd hyst NEC/NOS,16,2022-08-06 08:33:54,2022-04-08 07:03:08
2968d068-0d48-45e6-9408-779fe209f97f,Neall,24,Subtalar fusion,10,2022-06-09 12:32:43,2022-07-03 03:36:17
4ce5ffa8-687d-4c9b-aa1e-b6b58b487330,Pancho,21,Intravasc msmnt cor art,31,2022-08-29 01:51:35,2023-02-11 13:29:59
afd88348-6d9f-4ba6-b603-921de99fbc36,Hilliary,15,Soft tissue inject NEC,2,2022-05-23 20:54:19,2022-07-25 09:34:39
cfc88962-67d3-43ad-b15c-3d50b0f4760c,Pierce,30,Colonoscopy,31,2022-10-17 20:09:32,2022-10-16 15:34:39
61e495ea-453a-45ab-b225-e8a9f84c47df,Selie,15,Loc exc bone lesion NEC,10,2022-03-30 19:24:36,2023-02-26 21:44:04
fde9117c-0769-4de8-aaa7-6c7d4e221d68,Jean,23,Insert vasc access dev,18,2022-07-20 10:50:15,2022-09-12 19:12:43
42d76d9a-3e2f-49ba-997b-5916e27ca923,Ingrim,13,C.A.T. scan of thorax,36,2022-08-09 19:56:49,2022-11-24 13:59:42
9f45270c-1e5d-4a68-b083-7bbddf1625c6,Jacobo,27,Thor abltn lung les/tiss,20,2022-05-11 12:56:18,2022-10-25 17:07:39
78a15621-c5dc-41bd-8b08-395d0b932960,Minerva,9,Internal fix-patella,2,2022-06-01 16:56:36,2022-08-09 05:28:00
398250fe-e9ed-499d-9ae2-071914210509,Lea,15,Exposure of tooth,13,2022-07-05 20:50:37,2023-02-17 01:04:51
97b6447b-c0e1-4a4d-8627-2b58ee24aa79,Daren,7,Int or repl lead epicar,17,2023-01-04 11:33:32,2022-04-13 08:15:08
f5194949-60ae-4932-b266-f8b6beb49838,Max,6,Repair retina detach NEC,5,2022-03-16 21:15:56,2023-01-19 04:02:03
56cc708f-7d68-4d2d-a4a4-771ba308d417,Archy,21,Total pinealectomy,21,2022-07-26 22:08:06,2022-10-31 07:13:22
5dd42b90-de83-43ec-95f5-7117a8d57642,Zach,2,Vasotomy,18,2023-01-30 21:32:24,2022-04-20 23:59:05
8001ac83-67aa-41e3-8ce0-e75882421233,Asher,26,Polysomnogram,40,2022-12-24 20:49:05,2022-08-16 10:32:47
6590a080-f521-4da1-9917-d51088d37e2e,Coralyn,10,C & s-ent/larynx,23,2022-12-04 23:19:27,2023-01-20 13:21:35
b96f75d2-6d1a-40dc-92cd-1fb35ab72e95,Tilda,28,Rt & lt heart angiocard,7,2022-04-02 04:58:35,2022-03-07 07:40:01
28812532-5d82-43f5-882c-7ea0f9cf3c3c,Glad,28,Totl reconstc breast NOS,13,2022-11-24 11:29:50,2022-03-24 13:14:15
3d29675a-5e55-4309-a824-c3e121b63691,Donia,12,Intra-op neurophys montr,35,2023-02-27 23:15:09,2022-08-17 00:08:05
139a2d21-132b-44cc-995a-973e72233bbf,Symon,8,Hemodialysis,15,2022-06-21 09:22:43,2022-11-01 21:11:31
cd42c2bf-c2bf-4392-925d-91eaec3fff55,Horatia,6,Myelomeningocel repair,26,2022-09-11 12:30:22,2022-05-02 19:14:21
3efcf33e-e3c2-43c6-bdfd-51e02797d04d,Gaylene,26,Occlude arm vessel NEC,19,2022-08-28 19:29:09,2022-07-22 14:03:19
1905e98c-ca17-4ac2-9147-d07ea9767cae,Matias,18,Open reduc-metat/tars fx,30,2022-09-06 21:29:50,2023-01-07 04:05:25
2bbe81bc-6677-4359-8564-715ffa862c86,Sara-ann,21,Lap incis hern repr-grft,1,2022-08-02 02:10:04,2023-02-23 13:18:52
89188c4a-0a54-4023-8614-43062d112c4b,Maurie,27,Int fixation-metatar/tar,23,2022-05-23 04:27:54,2022-03-11 08:38:59
29d8794e-1bd2-47cb-974a-49a5f20d5085,Rustie,16,Repl cardiodefib genratr,33,2022-12-12 08:31:55,2022-10-01 20:09:02
c169468f-4b87-41a1-a0fe-d36a57131eac,Babbette,12,Tracheal injection,16,2022-08-14 15:56:05,2022-10-08 15:46:38
6d8cd0db-2ec2-4cf7-8281-1db69802e7ca,Elysee,11,Duodenal lacerat suture,12,2022-07-21 19:01:29,2023-01-05 08:37:37
3ea89c39-6dc2-441b-8c50-0f87ec1caa87,Elfrida,9,Ther ult head & neck ves,16,2022-06-15 07:22:51,2022-08-07 01:39:41
6be70906-295a-41ac-857c-20d2a7d2ed02,Alberto,23,Dyslexia training,26,2022-10-17 21:26:13,2022-06-23 10:09:31
bf9eb4ae-0c16-4f85-aa45-3e89fca51d48,Rogers,23,Osteoclasis-metacar/car,30,2022-03-30 00:50:02,2022-07-25 10:42:46
6632c6ed-2706-4d3b-9ba9-ae3140302b0a,Joan,17,Rev/repl epiretinal pros,35,2022-03-28 04:58:47,2022-04-24 14:55:35
14c93884-e8ab-4a6a-a3d2-eca9ef801672,Roselin,1,Inject anticoagulant,30,2022-08-15 21:33:29,2023-01-09 20:01:33
bca484bc-ea94-40f2-b7f7-10a2389518f6,Wyatt,1,Open reduc-int fix femur,15,2022-07-04 17:37:06,2022-11-08 00:14:42
0d46078f-1f35-4d53-8d95-cc5851cbee4c,Tandie,23,Revise disc prosth NOS,33,2022-06-28 16:28:17,2022-09-28 22:09:46
7c4255c7-d3ae-47d5-8ed4-ec90149d243d,Verne,30,Pericolost hernia repair,25,2022-08-29 15:27:43,2022-05-01 08:42:16
cfaa5022-5b20-42ae-86a2-0801fadac813,Codie,8,Remove both fallop tubes,22,2022-07-14 14:20:13,2022-10-08 03:04:45
c72acbbd-0dd3-4031-a69f-60cd1aae67bc,Niki,23,Pacemaker wave form chck,10,2023-01-15 05:40:26,2022-09-16 11:34:46
02dd2cbd-da7d-480b-97aa-411e8436d907,Buddy,4,Incision of vessel NOS,1,2022-05-05 12:27:04,2022-06-07 10:31:32
9d7479e0-fd84-4c80-b35f-5539d9357c5b,Daisie,12,Total exc pituitary NEC,28,2022-07-14 18:24:12,2023-01-05 09:38:15
96dd1402-3684-481e-9393-09fca85e2505,Elvyn,5,Remove spine theca shunt,15,2022-10-22 08:29:49,2022-10-17 14:37:16
70af8ff6-e66c-4aac-83e4-54ef0cccf3fd,Chelsie,18,Thyroid suture,25,2022-03-16 16:57:21,2022-08-08 15:29:09
2ff8c402-7495-4971-ba4f-da80af97c86e,Cherie,12,Bladder reconstruction,19,2022-09-05 02:21:50,2022-12-31 07:20:26
2ae9ced8-db0d-4267-9ca2-841bb2431c94,Menard,5,Cl reduc disloc NOS,17,2022-12-17 10:51:24,2022-03-26 18:35:15
c1455fb2-b30f-4a0f-9d0a-28eb871aa145,Korney,25,Toxicology-lower resp,17,2022-12-25 19:12:54,2022-07-05 05:50:01
e0092ff4-c2f8-4153-b940-b32f0b7b0b75,Maryjo,24,Closed valvotomy NOS,37,2022-06-12 02:18:17,2022-04-29 04:17:40
01c9d16a-536c-4d6a-b837-f5e0e5b09945,Zebadiah,24,Joint biopsy NEC,3,2023-02-24 02:02:22,2022-05-28 05:25:48
b784a2bf-7926-4431-822b-cd3c51d8139c,Linda,14,Autotrnsplnt islets lang,22,2022-03-04 10:49:53,2022-12-19 11:42:08
abedd757-f2c7-4786-86f7-a55286f93b00,Elizabet,5,Hand fasciectomy NEC,11,2022-11-01 06:17:21,2022-09-29 03:11:54
30bdcf33-dc04-4a40-9b8d-45838050e5dd,Giselle,26,Metacarp/carp sequestrec,21,2022-04-24 17:10:38,2022-03-17 09:22:09
3f03ec31-a784-41bd-9140-204ec3e2d401,Rolando,3,Anal biopsy,31,2022-05-20 13:54:15,2022-05-05 07:00:45
d7744a7d-b29c-421f-b322-1b04844d0e82,Stanislaw,13,Thorac esophag anast NEC,30,2022-10-05 23:55:24,2023-01-03 00:04:53
f6760a4f-855a-4036-bf53-b4c1cc4f1d2c,Annetta,16,Total elbow replacement,34,2022-03-11 19:25:56,2022-08-21 15:58:49
5d9c62db-2363-4ad1-9e89-a2bebf837c6e,Francoise,22,C & s-eye,9,2022-08-09 14:36:51,2022-11-02 11:14:13
02b74009-c22c-4c21-83b9-e7f3b1a639d0,Arlen,10,Other bone dx proc NOS,30,2022-03-31 14:08:11,2022-12-27 03:06:09
a1bf7bd0-7bfa-4356-9a19-d6cce274143d,Gustaf,14,Simpl suture fallop tube,14,2022-11-29 19:36:00,2022-10-14 11:37:51
e65d3786-4612-4183-96f2-7d2be6b9a835,Livvie,28,Stern interposition NEC,11,2023-01-23 10:06:33,2022-05-26 05:28:24
3ee2e38c-1a83-48b2-9525-5a2a7e687a84,Susette,29,Postop vasc op hem contr,4,2022-11-05 16:42:02,2023-02-03 15:57:55
f45643f9-1fe6-4c3f-b991-db633b8da4ba,Jordan,23,Open coronry angioplasty,38,2022-06-02 12:24:18,2023-02-03 21:16:39
c25d2663-02fc-40a5-a080-b2cbdaaac728,Ward,20,Anesth injec periph nerv,19,2022-08-30 21:02:03,2022-10-21 11:00:15
19086e6c-1b72-4251-976b-f9972aab0506,Selig,27,Excision of joint NOS,7,2022-04-26 01:56:14,2022-04-05 05:28:50
af866a33-768a-4024-8dc0-db94ccec72c2,Manuel,16,Culture-upper urinary,31,2022-11-27 20:20:57,2022-10-26 04:53:44
a5a62144-1554-42a5-a9f7-9579dfab742a,Marlowe,18,Arthrodesis of knee,13,2022-09-07 06:44:16,2022-12-21 16:18:42
2a120e9e-490d-4371-84df-354e543a8d8d,Cedric,16,Injection into heart,38,2022-08-25 08:00:28,2022-03-12 07:29:40
b93a1447-a15d-4d3a-b2f0-fabd269cc06d,Andrea,27,Abdominal vein excision,20,2022-11-08 14:45:19,2022-05-23 03:46:07
3595f7a7-c9ff-4c4d-8405-f87a91a944d0,Krishnah,27,Ankle joint biopsy,21,2022-04-15 23:19:20,2022-11-26 23:35:54
07298433-96fb-4551-8f9a-da1f5b3eba4e,Kleon,11,Excision of joint NOS,4,2022-09-23 01:52:58,2023-02-02 08:47:20
87c0bac9-648e-4008-97ba-8d174ae7346c,Brigg,10,Attach pedicle graft NEC,27,2023-01-31 15:38:54,2022-06-25 01:05:11
1128c78e-d8e0-4405-990d-d762ffc5a2b7,Jasmine,5,Lap umbilical hernia NEC,19,2022-11-30 10:22:31,2023-01-27 12:17:26
79e1995d-e86d-4a82-8457-e04165f0302c,Myrtia,3,Repair eyeball rupture,17,2022-10-16 15:11:31,2022-06-20 10:36:04
f7f4db09-5238-4dc3-8e16-7a11e271e593,Izabel,27,Esophageal dx proc NEC,26,2022-06-27 02:43:13,2022-08-13 13:39:51
48177d99-4a64-4d30-9ebd-52ea6ec7e37c,Amie,2,Head/neck ves incis NEC,17,2022-10-03 10:27:08,2022-06-03 22:07:36
43597f2d-e52b-413e-a9aa-12b675bef727,Phil,4,Evac ob hemat vulva/vag,3,2022-08-06 10:46:40,2022-07-29 18:24:07
45517c93-2403-43df-b68b-c6fb2805df71,Daisie,23,Choroid plexectomy,4,2023-01-31 17:01:04,2022-04-17 09:23:44
47604f39-3811-4f4c-bdd4-5829343ae53a,Shirlene,17,Skin & subq op NEC,21,2022-08-16 15:21:21,2022-09-04 06:32:10
b6cf234d-5a8d-4e09-ab64-9aaeb57d93a9,Bernadina,13,Manual explor uterus p/p,1,2022-07-29 05:56:22,2022-04-19 17:52:09
5548e71e-0031-4b6b-b570-b78d96fb8b41,Robyn,5,Nasal dx proc NEC,6,2022-04-06 13:13:24,2022-11-27 12:08:34
ff9d356f-b8ed-4912-a836-fde160fb26a6,Reggis,7,Manual reduction hernia,21,2022-12-11 13:21:07,2022-10-01 23:13:35
70bee539-309a-429d-903c-5f024a7dced0,Grady,12,Forced limb extension,31,2023-02-17 10:46:47,2022-08-14 05:08:47
90ad77c0-ae32-48e0-b370-e27a8f3b7815,Pepito,8,Rep cystocel w grft/pros,24,2022-07-15 11:48:29,2023-02-20 22:22:48
b9c76104-74e2-4d74-8d69-d5a55bd19d76,Sigrid,10,Mmr administration,33,2022-06-15 17:50:35,2022-10-14 18:34:55
2a8dc81e-de2d-481b-9212-a1dd86beef56,Adaline,8,Remov urin drainage NEC,19,2022-07-06 22:34:36,2022-05-20 18:32:18
e490bfdd-4765-4809-9533-921114349e2d,Bernadina,30,"Repl pacem 1-cham, rate",29,2022-12-29 16:06:27,2022-08-03 20:37:32
cbc82585-5945-41a8-9377-89ab1aa61b8d,Giusto,4,Excision of pilonid cyst,27,2022-03-24 17:45:00,2022-10-25 14:57:29
a555c141-1259-4e15-8d1a-d5add47a2aba,Doe,9,Vaginal construction,38,2022-09-03 13:01:57,2022-12-23 13:11:08
51109827-5259-47f5-a91b-2eadff45429a,Alika,8,Graft reinforce sclera,7,2022-09-18 19:37:34,2022-07-03 11:01:40
e01fb763-d1e1-493a-886c-10a4a53e8cb9,Lon,5,"Int insert 1-cham, non",17,2022-03-15 20:20:20,2022-05-11 05:35:18
ef6ca325-1ad2-4c08-afad-2f377ed9640e,Iver,21,Patellar wedge osteotomy,38,2022-09-21 06:51:04,2023-01-14 01:12:30
59e421db-f1c8-4fd7-a2a8-687648af0b3f,Adriane,18,Psychodrama,21,2022-11-26 07:39:10,2022-05-13 19:21:10
a59e8061-bd08-455e-a6a3-3c9c4e7d386e,Chane,15,Dye hysterosalpingogram,7,2023-02-25 16:04:29,2022-08-09 06:17:40
2f553331-1d22-4055-965d-8eabf10bfa00,Emeline,28,Tularemia vaccination,13,2022-08-28 19:18:21,2022-12-10 10:44:13
b885cd94-2473-4c36-a2e3-5226f09e168d,Chrissy,19,Nasal function study,14,2022-06-07 08:24:08,2022-11-23 03:20:03
e79875f3-55c3-4377-970d-8e5ee2ccb081,Rhody,26,Truncal vagotomy,13,2023-01-26 10:49:29,2022-07-03 09:14:27
11c5babe-f422-435a-b848-972fa767895c,Ettie,11,Closed bx of esophagus,14,2022-05-26 10:14:29,2022-04-26 18:14:25
1b3df5c4-177c-45de-a38b-4f5f876c2546,Candide,10,"Ins/rep 1 pul gen,rechrg",7,2022-09-17 04:48:31,2023-02-07 23:27:48
aad99df2-8e44-4c5f-ba9e-5184f05a46cf,Hannie,26,Correction fetal defect,32,2023-01-02 10:31:00,2022-11-13 06:43:15
b70d31ca-7723-4920-a3b3-ceaba338df31,Luce,20,Diagnost vitreous aspir,24,2022-04-27 02:08:55,2022-06-22 08:48:48
abde7262-a083-4aed-a7b4-0fc50e402d47,Ada,10,Cardiac rhythm conv NEC,15,2023-01-22 22:02:59,2022-05-19 00:41:15
198cf753-ce50-4b1a-954b-d6f9da891f60,Dannel,12,Contrast myelogram,22,2022-05-30 06:23:22,2022-12-13 06:51:12
0bf8cc82-7791-4013-8a3e-1946ff9e8e0e,Nora,19,Thyroid isthmus division,37,2023-02-05 14:56:24,2022-04-04 21:38:36
be4757f6-0f99-404b-9061-d58601c296ca,Lucille,25,Vag reconst w grft/pros,24,2022-06-01 01:55:10,2022-04-15 10:32:12
edaf3d35-899d-4dd9-bc26-fa6f3d6de668,Elaine,6,Excision of urachus,34,2022-10-30 18:56:47,2022-09-01 04:25:56
71d3bdac-36ac-4503-8bd8-f0077e1ecf37,Ada,29,Refus drs/drslmb pst/pst,26,2022-07-02 06:42:47,2022-03-17 15:58:42
bb4c525e-bb9b-4546-b3bd-ba9bebfbfbc8,Ameline,21,Remov skel musc stimulat,22,2022-04-06 05:31:48,2022-07-04 00:58:08
cb0ab5a0-ec09-4f72-a277-6f1a9e3491d0,Florencia,17,Ops assisting deliv NEC,10,2023-01-30 01:09:02,2023-01-14 11:56:09
ff05f66f-58c4-428a-9fcb-cf71861d0549,Ravid,28,Remov intralum uter FB,9,2022-08-03 18:52:05,2023-02-20 11:36:01
bbee2229-781b-400b-b520-686b1fb6d19b,Philomena,15,Close thoracic duct fist,33,2022-08-12 12:41:57,2022-10-17 04:16:24
bdb5207c-cad3-4c5c-b182-5b97b533a52b,Jonell,5,Cls reduc-sep epiphy NOS,37,2022-07-14 23:08:00,2023-01-01 05:12:40
72e0a688-c3f7-4e4d-92be-d18058bceffd,Ivor,17,Hemorr contrl post T & A,29,2022-06-21 20:48:43,2022-07-27 21:14:02
49afcc6f-3146-448f-8776-06ac60a1eccd,Mae,27,Other femoral incision,18,2022-11-14 01:27:55,2022-08-07 06:00:33
bb9e564f-1678-4c39-893b-030df869cfcd,Ramona,21,Excis les lacrimal gland,31,2023-01-31 19:21:20,2022-07-02 18:31:37
1e1a2ac3-85c0-4a50-b802-09636c2d8b5d,Egon,25,Percu gastrojejunostomy,19,2022-08-02 12:50:14,2022-03-10 04:04:11
38fd5278-8012-4e9e-bd75-17657b00cc56,Frederique,7,Thorac total exc thymus,8,2022-05-27 20:37:49,2022-05-17 06:38:55
a7c00aa2-92ba-4a9c-b296-e4b51b51c7cc,Maryjo,10,Chorioret les diathermy,13,2022-12-14 08:08:24,2023-02-21 18:07:03
1ecbdf5e-1a96-49ef-8e0f-8449bfdf5b96,Morna,29,Ligation of ureter,35,2022-12-22 03:58:00,2022-03-30 04:03:32
ae176284-6c00-4f29-84cb-cb902211283c,Lindsay,6,Bronch/trach lavage NEC,33,2022-12-14 17:12:48,2022-06-28 21:24:22
145addb0-2465-4e10-bcf8-71a8a52bb2bb,Cully,20,Replace trac/laryn stent,10,2022-03-05 16:22:28,2022-11-03 11:12:58
2409421f-4170-49ad-8994-20a487af55b9,Townie,26,Autopsy,17,2022-11-12 21:56:13,2022-10-21 13:04:23
d7a767a3-d8a6-49d3-9a88-09ec0426bb86,Ericka,23,Remov vaginal diaphragm,29,2022-07-19 11:09:16,2023-01-03 09:08:22
acc78fb1-46f9-47d9-9242-85a18dbf17b3,Maury,20,Ligation dermal appendag,1,2022-05-02 02:59:15,2022-09-05 09:54:31
95718deb-421b-441b-9b4e-98c749ecc907,Marybelle,17,Biliary tract op NEC,21,2022-07-02 14:54:56,2022-06-11 14:36:26
de3fef52-ec9c-4147-96e6-1dba19841897,Carie,8,Other perfusion,15,2023-01-06 22:35:34,2022-09-19 10:44:18
d065369c-4a3d-47cb-89ea-0e6bf1f3a3bd,Marie-ann,16,Hemispherectomy,38,2022-07-09 23:59:58,2022-05-20 22:20:21
ebcddf59-a3af-40a5-ad33-dd7e12112deb,Ervin,22,Fallopian tube dilation,22,2022-03-16 07:19:53,2022-11-27 04:39:36
d39e0889-03ae-4054-bf94-443a5f5cebbd,Rube,20,Head/neck ves resec-repl,7,2022-10-28 09:37:02,2022-08-23 22:38:04
6e6c5b46-2390-4727-8395-ad4564042330,Tomaso,22,Endarterectomy of aorta,24,2022-09-17 09:13:39,2022-08-18 12:49:14
